id,Name,Meaning,Subject
,acclimatizable,,English
,acclimatization,,English
,acclimatizations,,English
,acclimatize,,English
,acclimatized,,English
,acclimatizer,,English
,acclimatizes,,English
,acclimatizing,,English
,acclimature,,English
,acclinal,,English
,acclinate,,English
,acclivity,,English
,acclivities,,English
,acclivitous,,English
,acclivous,,English
,accloy,,English
,accoast,,English
,accoy,,English
,accoyed,,English
,accoying,,English
,accoil,,English
,Accokeek,,English
,accolade,,English
,accoladed,,English
,accolades,,English
,accolated,,English
,accolent,,English
,accoll,,English
,accolle,,English
,accolled,,English
,accollee,,English
,Accomac,,English
,accombination,,English
,accommodable,,English
,accommodableness,,English
,accommodate,,English
,accommodated,,English
,accommodately,,English
,accommodateness,,English
,accommodates,,English
,accommodating,,English
,accommodatingly,,English
,accommodatingness,,English
,accommodation,,English
,accommodational,,English
,accommodationist,,English
,accommodations,,English
,accommodative,,English
,accommodatively,,English
,accommodativeness,,English
,accommodator,,English
,accommodators,,English
,accomodate,,English
,accompanable,,English
,accompany,,English
,accompanied,,English
,accompanier,,English
,accompanies,,English
,accompanying,,English
,accompanyist,,English
,accompaniment,,English
,accompanimental,,English
,accompaniments,,English
,accompaniment's,,English
,accompanist,,English
,accompanists,,English
,accompanist's,,English
,accomplement,,English
,accompletive,,English
,accompli,,English
,accomplice,,English
,accomplices,,English
,accompliceship,,English
,accomplicity,,English
,accomplis,,English
,accomplish,,English
,accomplishable,,English
,accomplished,,English
,accomplisher,,English
,accomplishers,,English
,accomplishes,,English
,accomplishing,,English
,accomplishment,,English
,accomplishments,,English
,accomplishment's,,English
,accomplisht,,English
,accompt,,English
,accord,,English
,accordable,,English
,accordance,,English
,accordances,,English
,accordancy,,English
,accordant,,English
,accordantly,,English
,accordatura,,English
,accordaturas,,English
,accordature,,English
,accorded,,English
,accorder,,English
,accorders,,English
,according,,English
,accordingly,,English
,accordion,,English
,accordionist,,English
,accordionists,,English
,accordions,,English
,accordion's,,English
,accords,,English
,accorporate,,English
,accorporation,,English
,accost,,English
,accostable,,English
,accosted,,English
,accosting,,English
,accosts,,English
,accouche,,English
,accouchement,,English
,accouchements,,English
,accoucheur,,English
,accoucheurs,,English
,accoucheuse,,English
,accoucheuses,,English
,accounsel,,English
,account,,English
,accountability,,English
,accountabilities,,English
,accountable,,English
,accountableness,,English
,accountably,,English
,accountancy,,English
,accountancies,,English
,accountant,,English
,accountants,,English
,accountant's,,English
,accountantship,,English
,accounted,,English
,accounter,,English
,accounters,,English
,accounting,,English
,accountings,,English
,accountment,,English
,accountrement,,English
,accounts,,English
,accouple,,English
,accouplement,,English
,accourage,,English
,accourt,,English
,accouter,,English
,accoutered,,English
,accoutering,,English
,accouterment,,English
,accouterments,,English
,accouters,,English
,accoutre,,English
,accoutred,,English
,accoutrement,,English
,accoutrements,,English
,accoutres,,English
,accoutring,,English
,Accoville,,English
,ACCRA,,English
,accrease,,English
,accredit,,English
,accreditable,,English
,accreditate,,English
,accreditation,,English
,accreditations,,English
,accredited,,English
,accreditee,,English
,accrediting,,English
,accreditment,,English
,accredits,,English
,accrementitial,,English
,accrementition,,English
,accresce,,English
,accrescence,,English
,accrescendi,,English
,accrescendo,,English
,accrescent,,English
,accretal,,English
,accrete,,English
,accreted,,English
,accretes,,English
,accreting,,English
,accretion,,English
,accretionary,,English
,accretions,,English
,accretion's,,English
,accretive,,English
,accriminate,,English
,Accrington,,English
,accroach,,English
,accroached,,English
,accroaching,,English
,accroachment,,English
,accroides,,English
,accruable,,English
,accrual,,English
,accruals,,English
,accrue,,English
,accrued,,English
,accruement,,English
,accruer,,English
,accrues,,English
,accruing,,English
,ACCS,,English
,ACCT,,English
,acct.,,English
,accts,,English
,accubation,,English
,accubita,,English
,accubitum,,English
,accubitus,,English
,accueil,,English
,accultural,,English
,acculturate,,English
,acculturated,,English
,acculturates,,English
,acculturating,,English
,acculturation,,English
,acculturational,,English
,acculturationist,,English
,acculturative,,English
,acculturize,,English
,acculturized,,English
,acculturizing,,English
,accum,,English
,accumb,,English
,accumbency,,English
,accumbent,,English
,accumber,,English
,accumulable,,English
,accumulate,,English
,accumulated,,English
,accumulates,,English
,accumulating,,English
,accumulation,,English
,accumulations,,English
,accumulativ,,English
,accumulative,,English
,accumulatively,,English
,accumulativeness,,English
,accumulator,,English
,accumulators,,English
,accumulator's,,English
,accupy,,English
,accur,,English
,accuracy,,English
,accuracies,,English
,accurate,,English
,accurately,,English
,accurateness,,English
,accuratenesses,,English
,accurre,,English
,accurse,,English
,accursed,,English
,accursedly,,English
,accursedness,,English
,accursing,,English
,accurst,,English
,accurtation,,English
,accus,,English
,accusable,,English
,accusably,,English
,accusal,,English
,accusals,,English
,accusant,,English
,accusants,,English
,accusation,,English
,accusations,,English
,accusation's,,English
,accusatival,,English
,accusative,,English
,accusative-dative,,English
,accusatively,,English
,accusativeness,,English
,accusatives,,English
,accusator,,English
,accusatory,,English
,accusatorial,,English
,accusatorially,,English
,accusatrix,,English
,accusatrixes,,English
,accuse,,English
,accused,,English
,accuser,,English
,accusers,,English
,accuses,,English
,accusing,,English
,accusingly,,English
,accusive,,English
,accusor,,English
,accustom,,English
,accustomation,,English
,accustomed,,English
,accustomedly,,English
,accustomedness,,English
,accustoming,,English
,accustomize,,English
,accustomized,,English
,accustomizing,,English
,accustoms,,English
,Accutron,,English
,ACD,,English
,ACDA,,English
,AC-DC,,English
,ACE,,English
,acea,,English
,aceacenaphthene,,English
,aceae,,English
,acean,,English
,aceanthrene,,English
,aceanthrenequinone,,English
,acecaffin,,English
,acecaffine,,English
,aceconitic,,English
,aced,,English
,acedy,,English
,acedia,,English
,acediamin,,English
,acediamine,,English
,acedias,,English
,acediast,,English
,ace-high,,English
,Acey,,English
,acey-deucy,,English
,aceite,,English
,aceituna,,English
,Aceldama,,English
,aceldamas,,English
,acellular,,English
,Acemetae,,English
,Acemetic,,English
,acemila,,English
,acenaphthene,,English
,acenaphthenyl,,English
,acenaphthylene,,English
,acenesthesia,,English
,acensuada,,English
,acensuador,,English
,acentric,,English
,acentrous,,English
,aceology,,English
,aceologic,,English
,aceous,,English
,acephal,,English
,Acephala,,English
,acephalan,,English
,Acephali,,English
,acephalia,,English
,Acephalina,,English
,acephaline,,English
,acephalism,,English
,acephalist,,English
,Acephalite,,English
,acephalocyst,,English
,acephalous,,English
,acephalus,,English
,acepots,,English
,acequia,,English
,acequiador,,English
,acequias,,English
,Acer,,English
,Aceraceae,,English
,aceraceous,,English
,Acerae,,English
,Acerata,,English
,acerate,,English
,acerated,,English
,Acerates,,English
,acerathere,,English
,Aceratherium,,English
,aceratosis,,English
,acerb,,English
,Acerbas,,English
,acerbate,,English
,acerbated,,English
,acerbates,,English
,acerbating,,English
,acerber,,English
,acerbest,,English
,acerbic,,English
,acerbically,,English
,acerbity,,English
,acerbityacerose,,English
,acerbities,,English
,acerbitude,,English
,acerbly,,English
,acerbophobia,,English
,acerdol,,English
,aceric,,English
,acerin,,English
,acerli,,English
,acerola,,English
,acerolas,,English
,acerose,,English
,acerous,,English
,acerra,,English
,acers,,English
,acertannin,,English
,acerval,,English
,acervate,,English
,acervately,,English
,acervatim,,English
,acervation,,English
,acervative,,English
,acervose,,English
,acervuli,,English
,acervuline,,English
,acervulus,,English
,aces,,English
,ace's,,English
,acescence,,English
,acescency,,English
,acescent,,English
,acescents,,English
,aceship,,English
,Acesius,,English
,acesodyne,,English
,acesodynous,,English
,Acessamenus,,English
,Acestes,,English
,acestoma,,English
,acet-,,English
,aceta,,English
,acetable,,English
,acetabula,,English
,acetabular,,English
,Acetabularia,,English
,acetabuliferous,,English
,acetabuliform,,English
,acetabulous,,English
,acetabulum,,English
,acetabulums,,English
,acetacetic,,English
,acetal,,English
,acetaldehydase,,English
,acetaldehyde,,English
,acetaldehydrase,,English
,acetaldol,,English
,acetalization,,English
,acetalize,,English
,acetals,,English
,acetamid,,English
,acetamide,,English
,acetamidin,,English
,acetamidine,,English
,acetamido,,English
,acetamids,,English
,acetaminol,,English
,Acetaminophen,,English
,acetanilid,,English
,acetanilide,,English
,acetanion,,English
,acetaniside,,English
,acetanisidide,,English
,acetanisidine,,English
,acetannin,,English
,acetary,,English
,acetarious,,English
,acetars,,English
,acetarsone,,English
,acetate,,English
,acetated,,English
,acetates,,English
,acetation,,English
,acetazolamide,,English
,acetbromamide,,English
,acetenyl,,English
,Acetes,,English
,acethydrazide,,English
,acetiam,,English
,acetic,,English
,acetify,,English
,acetification,,English
,acetified,,English
,acetifier,,English
,acetifies,,English
,acetifying,,English
,acetyl,,English
,acetylacetonates,,English
,acetylacetone,,English
,acetylamine,,English
,acetylaminobenzene,,English
,acetylaniline,,English
,acetylasalicylic,,English
,acetylate,,English
,acetylated,,English
,acetylating,,English
,acetylation,,English
,acetylative,,English
,acetylator,,English
,acetylbenzene,,English
,acetylbenzoate,,English
,acetylbenzoic,,English
,acetylbiuret,,English
,acetylcarbazole,,English
,acetylcellulose,,English
,acetylcholine,,English
,acetylcholinesterase,,English
,acetylcholinic,,English
,acetylcyanide,,English
,acetylenation,,English
,acetylene,,English
,acetylenediurein,,English
,acetylenes,,English
,acetylenic,,English
,acetylenyl,,English
,acetylenogen,,English
,acetylfluoride,,English
,acetylglycin,,English
,acetylglycine,,English
,acetylhydrazine,,English
,acetylic,,English
,acetylid,,English
,acetylide,,English
,acetyliodide,,English
,acetylizable,,English
,acetylization,,English
,acetylize,,English
,acetylized,,English
,acetylizer,,English
,acetylizing,,English
,acetylmethylcarbinol,,English
,acetylperoxide,,English
,acetylphenylhydrazine,,English
,acetylphenol,,English
,acetylrosaniline,,English
,acetyls,,English
,acetylsalicylate,,English
,acetylsalicylic,,English
,acetylsalol,,English
,acetyltannin,,English
,acetylthymol,,English
,acetyltropeine,,English
,acetylurea,,English
,acetimeter,,English
,acetimetry,,English
,acetimetric,,English
,acetin,,English
,acetine,,English
,acetins,,English
,acetite,,English
,acetize,,English
,acetla,,English
,acetmethylanilide,,English
,acetnaphthalide,,English
,aceto-,,English
,acetoacetanilide,,English
,acetoacetate,,English
,acetoacetic,,English
,acetoamidophenol,,English
,acetoarsenite,,English
,Acetobacter,,English
,acetobenzoic,,English
,acetobromanilide,,English
,acetochloral,,English
,acetocinnamene,,English
,acetoin,,English
,acetol,,English
,acetolysis,,English
,acetolytic,,English
,acetometer,,English
,acetometry,,English
,acetometric,,English
,acetometrical,,English
,acetometrically,,English
,acetomorphin,,English
,acetomorphine,,English
,acetonaemia,,English
,acetonaemic,,English
,acetonaphthone,,English
,acetonate,,English
,acetonation,,English
,acetone,,English
,acetonemia,,English
,acetonemic,,English
,acetones,,English
,acetonic,,English
,acetonyl,,English
,acetonylacetone,,English
,acetonylidene,,English
,acetonitrile,,English
,acetonization,,English
,acetonize,,English
,acetonuria,,English
,acetonurometer,,English
,acetophenetide,,English
,acetophenetidin,,English
,acetophenetidine,,English
,acetophenin,,English
,acetophenine,,English
,acetophenone,,English
,acetopiperone,,English
,acetopyrin,,English
,acetopyrine,,English
,acetosalicylic,,English
,acetose,,English
,acetosity,,English
,acetosoluble,,English
,acetostearin,,English
,acetothienone,,English
,acetotoluid,,English
,acetotoluide,,English
,acetotoluidine,,English
,acetous,,English
,acetoveratrone,,English
,acetoxyl,,English
,acetoxyls,,English
,acetoxim,,English
,acetoxime,,English
,acetoxyphthalide,,English
,acetphenetid,,English
,acetphenetidin,,English
,acetract,,English
,acettoluide,,English
,acetum,,English
,aceturic,,English
,ACF,,English
,ACGI,,English
,ac-globulin,,English
,ACH,,English
,Achab,,English
,Achad,,English
,Achaea,,English
,Achaean,,English
,Achaemenes,,English
,Achaemenian,,English
,Achaemenid,,English
,Achaemenidae,,English
,Achaemenides,,English
,Achaemenidian,,English
,Achaemenids,,English
,achaenocarp,,English
,Achaenodon,,English
,Achaeta,,English
,achaetous,,English
,Achaeus,,English
,achafe,,English
,achage,,English
,Achagua,,English
,Achaia,,English
,Achaian,,English
,Achakzai,,English
,achalasia,,English
,Achamoth,,English
,Achan,,English
,Achango,,English
,achape,,English
,achaque,,English
,achar,,English
,acharya,,English
,Achariaceae,,English
,Achariaceous,,English
,acharne,,English
,acharnement,,English
,Acharnians,,English
,achate,,English
,Achates,,English
,Achatina,,English
,Achatinella,,English
,Achatinidae,,English
,achatour,,English
